,Unnamed: 0,key,month,taxonkey,year,total_1995,total_1996,total_1997,total_1998,total_1999,total_2000,total_2001,total_2002,total_2003,total_2004,total_2005,total_2006,total_2007,total_2008,total_2009,total_2010,total_2011,total_2012,total_2013,total_2014,kmeans
767,767,8,12.0,3106738,1998.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
768,768,8,10.0,2688393,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
769,769,8,10.0,2964144,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
770,770,8,2.0,5678417,2004.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,0
771,771,8,10.0,2688547,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
772,772,8,10.0,3169876,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
773,773,8,2.0,4126308,2004.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,4
774,774,8,7.0,3139340,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
775,775,8,7.0,3105109,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
776,776,8,7.0,3139317,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
777,777,8,7.0,3105109,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
778,778,8,7.0,3139302,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
779,779,8,7.0,3139302,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
780,780,8,10.0,2900865,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
781,781,8,10.0,2900865,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
782,782,8,2.0,4108700,2004.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,4
783,783,8,10.0,7519667,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,2
784,784,9,11.0,2721007,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
785,785,9,12.0,2679715,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
786,786,9,11.0,3088181,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
787,787,9,11.0,3088181,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
788,788,9,1.0,3111523,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
789,789,9,8.0,3111552,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
790,790,9,1.0,3111425,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
791,791,9,3.0,3111549,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
792,792,9,1.0,3111216,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
793,793,9,12.0,3111216,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
794,794,9,1.0,2711900,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
795,795,9,12.0,8174335,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,2
796,796,9,11.0,6027140,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
797,797,9,12.0,3096721,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
798,798,9,7.0,4253961,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
799,799,9,8.0,3096721,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
800,800,9,7.0,3110254,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
801,801,9,1.0,6027394,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
802,802,9,3.0,2433588,2003.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
803,803,9,9.0,3169412,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
804,804,9,11.0,7561049,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,2
805,805,9,3.0,3144168,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
806,806,9,3.0,3188558,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
807,807,9,9.0,5220123,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
808,808,9,6.0,3992193,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
809,809,9,8.0,3166072,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
810,810,9,9.0,2964076,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
811,811,9,3.0,2964150,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
812,812,9,9.0,5939812,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
813,813,9,7.0,3584965,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
814,814,9,7.0,3074,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,3
815,815,9,7.0,7708,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,3
816,816,9,4.0,7708,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,3
817,817,9,12.0,2682016,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
818,818,9,12.0,2682016,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
819,819,9,11.0,3093832,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
820,820,9,6.0,3991369,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
821,821,9,3.0,2688450,2003.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
822,822,9,12.0,8309852,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,2
823,823,9,12.0,2688450,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
824,824,9,12.0,5596294,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
825,825,9,11.0,3169876,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
826,826,9,11.0,7838634,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,2
827,827,9,7.0,7838634,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,2
828,828,9,11.0,3103158,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
829,829,9,11.0,3103158,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
830,830,9,11.0,3843335,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
831,831,9,11.0,3843335,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
832,832,9,11.0,2915066,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
833,833,9,3.0,2915066,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
834,834,9,4.0,2704913,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
835,835,9,2.0,2425393,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
836,836,9,11.0,2717570,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
837,837,9,11.0,2717570,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
838,838,9,4.0,2717570,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
839,839,9,4.0,2717570,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
840,840,9,4.0,2717165,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
841,841,9,2.0,2425021,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
842,842,9,8.0,3090681,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
843,843,9,6.0,2754450,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
844,844,9,3.0,3090668,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
845,845,9,3.0,3090668,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
846,846,9,9.0,2713455,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
847,847,9,3.0,3169407,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
848,848,9,9.0,4153239,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
849,849,9,11.0,3112131,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
850,850,9,4.0,4128117,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
851,851,9,3.0,5412772,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
852,852,9,2.0,2288,2010.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,3
853,853,9,3.0,2434584,2003.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
854,854,9,1.0,3858405,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
855,855,9,1.0,2726565,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
856,856,9,12.0,2727422,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
857,857,9,12.0,4108700,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
858,858,9,4.0,4108700,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
859,859,9,11.0,4122852,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
860,860,9,12.0,2676352,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
861,861,9,12.0,2676358,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
862,862,9,12.0,2676383,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
863,863,9,3.0,3861975,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
864,864,9,9.0,7296921,2004.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,2
865,865,9,11.0,5391928,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
866,866,9,1.0,3129202,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
867,867,9,8.0,3631836,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
868,868,9,12.0,2650637,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
869,869,9,9.0,2650635,2004.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
870,870,9,1.0,4257400,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
871,871,9,11.0,2892794,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
872,872,9,3.0,2872506,2003.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
873,873,9,4.0,2705975,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
874,874,9,12.0,2706477,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
875,875,9,11.0,2706477,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
876,876,9,11.0,2706517,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
877,877,9,4.0,2706434,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
878,878,9,12.0,2706434,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
879,879,9,4.0,4115072,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,4
880,880,9,11.0,2706434,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
881,881,9,3.0,5400407,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
882,882,9,11.0,2706434,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,1
883,883,9,3.0,5400729,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
884,884,9,3.0,5400656,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462,0
885,885,10,3.0,6178269,1999.0,1937,62191,73725,46753,34977,37307,82345,82514,108402,92193,91001,161157,208712,211000,228513,238332,242943,293525,304575,126629,0
886,886,10,9.0,2433316,2003.0,1937,62191,73725,46753,34977,37307,82345,82514,108402,92193,91001,161157,208712,211000,228513,238332,242943,293525,304575,126629,1
887,887,11,10.0,3143095,1998.0,0,0,0,91,397,293,169,106,65,110,134,81,84,54,2716,2164,30,0,43,0,1
888,888,11,12.0,3143095,1998.0,0,0,0,91,397,293,169,106,65,110,134,81,84,54,2716,2164,30,0,43,0,1
889,889,11,11.0,2898662,1997.0,0,0,0,91,397,293,169,106,65,110,134,81,84,54,2716,2164,30,0,43,0,1
890,890,11,12.0,3188576,1998.0,0,0,0,91,397,293,169,106,65,110,134,81,84,54,2716,2164,30,0,43,0,1
891,891,11,11.0,3867398,1997.0,0,0,0,91,397,293,169,106,65,110,134,81,84,54,2716,2164,30,0,43,0,4
892,892,11,11.0,3867398,1997.0,0,0,0,91,397,293,169,106,65,110,134,81,84,54,2716,2164,30,0,43,0,4
893,893,11,11.0,3866078,1997.0,0,0,0,91,397,293,169,106,65,110,134,81,84,54,2716,2164,30,0,43,0,4
894,894,11,11.0,3188562,1997.0,0,0,0,91,397,293,169,106,65,110,134,81,84,54,2716,2164,30,0,43,0,1
895,895,11,11.0,3188562,1997.0,0,0,0,91,397,293,169,106,65,110,134,81,84,54,2716,2164,30,0,43,0,1
896,896,12,8.0,6086489,2002.0,0,892,844,1995,975,826,1515,2443,2974,3009,3018,2227,847,1212,524,2792,2667,2628,3001,1245,0
897,897,13,2.0,3870247,1997.0,18703,20393,24850,20551,15966,23593,29525,31117,48154,80915,71236,59455,57567,49888,59739,51337,44141,15384,21004,16051,4
898,898,14,6.0,3229422,1999.0,2628,4223,4478,4358,2783,2501,2217,1043,0,0,0,0,538,821,852,1007,1977,1864,3127,725,1
899,899,14,6.0,8593158,1999.0,2628,4223,4478,4358,2783,2501,2217,1043,0,0,0,0,538,821,852,1007,1977,1864,3127,725,2
