,class,family,key,kingdom,locality,month,order,phylum,scientificname,taxonkey,year,adultos_excentos_no_residentes_2011,adultos_excentos_no_residentes_2012,adultos_excentos_no_residentes_2013,adultos_excentos_no_residentes_2014,adultos_nacionales_2011,adultos_nacionales_2012,adultos_nacionales_2013,adultos_nacionales_2014,adultos_residentes_2011,adultos_residentes_2012,adultos_residentes_2013,adultos_residentes_2014,direccion_territorial,extranjeros_2011,extranjeros_2012,extranjeros_2013,extranjeros_2014,extranjeros_residentes_2011,extranjeros_residentes_2012,extranjeros_residentes_2013,extranjeros_residentes_2014,mes,ninos_excentos_no_residentes_2011,ninos_excentos_no_residentes_2012,ninos_excentos_no_residentes_2013,ninos_excentos_no_residentes_2014,ninos_residentes_2011,ninos_residentes_2012,ninos_residentes_2013,ninos_residentes_2014,ninos_y_estudiantes_2011,ninos_y_estudiantes_2012,ninos_y_estudiantes_2013,ninos_y_estudiantes_2014,total_2009,total_2010,total_2011,total_2012,total_2013,total_2014
71,LILIOPSIDA,CYPERACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,UNCINIA PERS.,2717987,2002.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
72,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
73,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
74,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
75,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
76,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
77,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
78,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,1,6,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,0
79,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
80,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
81,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
82,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,1,1,1,1,2,2,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
83,JUNGERMANNIOPSIDA,TRICHOCOLEACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRICHOCOLEACEAE,6127,2002.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
84,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
85,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
86,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
87,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
88,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
89,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
90,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,1,6,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,0
91,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
92,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
93,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
94,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,1,1,1,1,2,2,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
95,BRYOPSIDA,HOOKERIACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,HOOKERIALES,BRYOPHYTA,"TRACHYXIPHIUM GLANDULIFERUM CHURCHILL & LINARES C., 1995",2669988,2001.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
96,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
97,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
98,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
99,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
100,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
101,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
102,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,1,6,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,0
103,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
104,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
105,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
106,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,1,1,1,1,2,2,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
107,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,TRIANDROPHYLLUM SUBTRIFIDUM (HOOK.F. & TAYLOR) FULFORD & HATCHER,2689384,2001.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
108,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
109,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
110,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
111,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
112,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
113,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
114,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,1,6,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,0
115,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
116,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
117,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
118,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,1,1,1,1,2,2,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
119,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA FENDLERI GRISEB.,2694600,2002.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
120,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
121,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
122,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
123,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
124,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
125,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
126,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,1,6,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,0
127,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
128,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
129,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
130,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,1,1,1,2,2,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
131,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
132,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
133,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
134,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
135,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
136,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
137,LILIOPSIDA,BROMELIACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,POALES,TRACHEOPHYTA,TILLANDSIA DENUDATA ANDRA©,2695281,2002.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
